order_id,item_id,product_id,quantity,list_price,discount,total_price,Product_name,Category_name
94,1,12,1,549.99,0.05,522.4905,Electra Townie Original 21D - 2016,Cruisers Bicycles
94,2,4,1,2899.99,0.2,2319.992,Trek Fuel EX 8 29 - 2016,Mountain Bikes
94,3,11,1,1680.99,0.2,1344.792,Surly Straggler 650b - 2016,Cyclocross Bicycles
94,4,21,2,269.99,0.07,502.1814,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles
95,1,10,2,1549,0.2,2478.4,Surly Straggler - 2016,Cyclocross Bicycles
95,2,19,1,449,0.1,404.1,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles
95,3,8,2,1799.99,0.2,2879.984,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes
95,4,20,2,599.99,0.05,1139.981,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles
96,1,26,1,599.99,0.1,539.991,Electra Townie Original 7D EQ - 2016,Comfort Bicycles
96,2,23,1,299.99,0.05,284.9905,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles
97,1,20,2,599.99,0.2,959.984,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles
97,2,2,1,749.99,0.07,697.4907,Ritchey Timberwolf Frameset - 2016,Mountain Bikes
97,3,6,2,469.99,0.2,751.984,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
97,4,19,1,449,0.1,404.1,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles
98,1,19,1,449,0.07,417.57,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles
98,2,21,1,269.99,0.1,242.991,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles
98,3,2,1,749.99,0.2,599.992,Ritchey Timberwolf Frameset - 2016,Mountain Bikes
98,4,22,2,269.99,0.2,431.984,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles
99,1,13,1,269.99,0.2,215.992,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
99,2,21,1,269.99,0.2,215.992,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles
99,3,25,2,499.99,0.05,949.981,Electra Townie Original 7D - 2015/2016,Comfort Bicycles
99,4,7,2,3999.99,0.07,7439.9814,Trek Slash 8 27.5 - 2016,Mountain Bikes
99,5,23,2,299.99,0.2,479.984,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles
100,1,12,2,549.99,0.05,1044.981,Electra Townie Original 21D - 2016,Cruisers Bicycles
100,2,11,2,1680.99,0.1,3025.782,Surly Straggler 650b - 2016,Cyclocross Bicycles
100,3,7,2,3999.99,0.2,6399.984,Trek Slash 8 27.5 - 2016,Mountain Bikes
100,4,16,2,599.99,0.2,959.984,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles
100,5,24,2,549.99,0.1,989.982,Electra Townie Original 21D - 2016,Comfort Bicycles
101,1,12,2,549.99,0.2,879.984,Electra Townie Original 21D - 2016,Cruisers Bicycles
102,1,15,1,529.99,0.05,503.4905,Electra Moto 1 - 2016,Cruisers Bicycles
102,2,22,1,269.99,0.07,251.0907,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles
103,1,17,1,429,0.07,398.97,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles
103,2,3,1,999.99,0.05,949.9905,Surly Wednesday Frameset - 2016,Mountain Bikes
103,3,18,1,449,0.2,359.2,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles
103,4,15,2,529.99,0.1,953.982,Electra Moto 1 - 2016,Cruisers Bicycles
103,5,9,2,2999.99,0.1,5399.982,Trek Conduit+ - 2016,Electric Bikes
104,1,19,2,449,0.1,808.2,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles
104,2,26,1,599.99,0.05,569.9905,Electra Townie Original 7D EQ - 2016,Comfort Bicycles
105,1,11,2,1680.99,0.2,2689.584,Surly Straggler 650b - 2016,Cyclocross Bicycles
105,2,3,1,999.99,0.05,949.9905,Surly Wednesday Frameset - 2016,Mountain Bikes
105,3,9,1,2999.99,0.05,2849.9905,Trek Conduit+ - 2016,Electric Bikes
106,1,17,1,429,0.1,386.1,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles
106,2,13,2,269.99,0.1,485.982,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
107,1,19,1,449,0.2,359.2,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles
107,2,13,2,269.99,0.1,485.982,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
108,1,11,1,1680.99,0.1,1512.891,Surly Straggler 650b - 2016,Cyclocross Bicycles
108,2,22,2,269.99,0.07,502.1814,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles
108,3,16,2,599.99,0.05,1139.981,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles
109,1,22,2,269.99,0.1,485.982,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles
109,2,6,1,469.99,0.07,437.0907,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
110,1,14,1,269.99,0.1,242.991,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles
111,1,14,1,269.99,0.1,242.991,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles
111,2,12,2,549.99,0.07,1022.9814,Electra Townie Original 21D - 2016,Cruisers Bicycles
112,1,23,2,299.99,0.2,479.984,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles
112,2,25,2,499.99,0.07,929.9814,Electra Townie Original 7D - 2015/2016,Comfort Bicycles
112,3,24,2,549.99,0.05,1044.981,Electra Townie Original 21D - 2016,Comfort Bicycles
112,4,5,1,1320.99,0.2,1056.792,Heller Shagamaw Frame - 2016,Mountain Bikes
113,1,12,2,549.99,0.07,1022.9814,Electra Townie Original 21D - 2016,Cruisers Bicycles
113,2,24,2,549.99,0.1,989.982,Electra Townie Original 21D - 2016,Comfort Bicycles
113,3,6,1,469.99,0.07,437.0907,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
113,4,23,1,299.99,0.2,239.992,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles
113,5,5,2,1320.99,0.2,2113.584,Heller Shagamaw Frame - 2016,Mountain Bikes
114,1,12,1,549.99,0.05,522.4905,Electra Townie Original 21D - 2016,Cruisers Bicycles
114,2,2,1,749.99,0.07,697.4907,Ritchey Timberwolf Frameset - 2016,Mountain Bikes
114,3,13,2,269.99,0.1,485.982,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
115,1,22,1,269.99,0.2,215.992,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles
115,2,19,1,449,0.1,404.1,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles
116,1,26,1,599.99,0.05,569.9905,Electra Townie Original 7D EQ - 2016,Comfort Bicycles
117,1,22,2,269.99,0.2,431.984,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles
117,2,26,1,599.99,0.05,569.9905,Electra Townie Original 7D EQ - 2016,Comfort Bicycles
117,3,14,1,269.99,0.2,215.992,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles
117,4,19,1,449,0.05,426.55,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles
118,1,18,1,449,0.07,417.57,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles
118,2,4,1,2899.99,0.07,2696.9907,Trek Fuel EX 8 29 - 2016,Mountain Bikes
118,3,6,1,469.99,0.07,437.0907,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
118,4,3,2,999.99,0.1,1799.982,Surly Wednesday Frameset - 2016,Mountain Bikes
118,5,23,2,299.99,0.07,557.9814,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles
119,1,25,1,499.99,0.05,474.9905,Electra Townie Original 7D - 2015/2016,Comfort Bicycles
120,1,13,2,269.99,0.05,512.981,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
120,2,6,2,469.99,0.05,892.981,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
120,3,10,2,1549,0.05,2943.1,Surly Straggler - 2016,Cyclocross Bicycles
120,4,17,1,429,0.05,407.55,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles
120,5,16,2,599.99,0.2,959.984,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles
121,1,5,1,1320.99,0.2,1056.792,Heller Shagamaw Frame - 2016,Mountain Bikes
121,2,14,2,269.99,0.1,485.982,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles
121,3,4,2,2899.99,0.1,5219.982,Trek Fuel EX 8 29 - 2016,Mountain Bikes
121,4,24,2,549.99,0.07,1022.9814,Electra Townie Original 21D - 2016,Comfort Bicycles
121,5,2,2,749.99,0.05,1424.981,Ritchey Timberwolf Frameset - 2016,Mountain Bikes
122,1,16,1,599.99,0.1,539.991,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles
123,1,12,2,549.99,0.1,989.982,Electra Townie Original 21D - 2016,Cruisers Bicycles
124,1,16,1,599.99,0.05,569.9905,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles
124,2,4,1,2899.99,0.07,2696.9907,Trek Fuel EX 8 29 - 2016,Mountain Bikes
124,3,7,2,3999.99,0.05,7599.981,Trek Slash 8 27.5 - 2016,Mountain Bikes
125,1,17,1,429,0.1,386.1,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles
126,1,9,2,2999.99,0.05,5699.981,Trek Conduit+ - 2016,Electric Bikes
127,1,17,1,429,0.07,398.97,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles
127,2,20,1,599.99,0.1,539.991,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles
127,3,4,2,2899.99,0.07,5393.9814,Trek Fuel EX 8 29 - 2016,Mountain Bikes
128,1,24,2,549.99,0.1,989.982,Electra Townie Original 21D - 2016,Comfort Bicycles
128,2,16,2,599.99,0.1,1079.982,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles
128,3,4,2,2899.99,0.2,4639.984,Trek Fuel EX 8 29 - 2016,Mountain Bikes
128,4,3,2,999.99,0.2,1599.984,Surly Wednesday Frameset - 2016,Mountain Bikes
129,1,18,1,449,0.1,404.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles
129,2,9,1,2999.99,0.1,2699.991,Trek Conduit+ - 2016,Electric Bikes
130,1,26,1,599.99,0.05,569.9905,Electra Townie Original 7D EQ - 2016,Comfort Bicycles
130,2,5,2,1320.99,0.07,2457.0414,Heller Shagamaw Frame - 2016,Mountain Bikes
131,1,22,2,269.99,0.2,431.984,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles
131,2,4,2,2899.99,0.07,5393.9814,Trek Fuel EX 8 29 - 2016,Mountain Bikes
131,3,24,2,549.99,0.1,989.982,Electra Townie Original 21D - 2016,Comfort Bicycles
132,1,2,2,749.99,0.05,1424.981,Ritchey Timberwolf Frameset - 2016,Mountain Bikes
132,2,20,1,599.99,0.05,569.9905,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles
132,3,9,1,2999.99,0.1,2699.991,Trek Conduit+ - 2016,Electric Bikes
133,1,13,2,269.99,0.05,512.981,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
133,2,22,1,269.99,0.2,215.992,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles
134,1,19,2,449,0.1,808.2,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles
134,2,2,2,749.99,0.07,1394.9814,Ritchey Timberwolf Frameset - 2016,Mountain Bikes
134,3,18,2,449,0.07,835.14,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles
135,1,5,2,1320.99,0.05,2509.881,Heller Shagamaw Frame - 2016,Mountain Bikes
135,2,18,2,449,0.05,853.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles
135,3,25,1,499.99,0.2,399.992,Electra Townie Original 7D - 2015/2016,Comfort Bicycles
135,4,2,1,749.99,0.05,712.4905,Ritchey Timberwolf Frameset - 2016,Mountain Bikes
136,1,7,2,3999.99,0.2,6399.984,Trek Slash 8 27.5 - 2016,Mountain Bikes
136,2,3,2,999.99,0.05,1899.981,Surly Wednesday Frameset - 2016,Mountain Bikes
137,1,23,1,299.99,0.07,278.9907,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles
137,2,22,1,269.99,0.1,242.991,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles
138,1,16,2,599.99,0.1,1079.982,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles
138,2,6,1,469.99,0.2,375.992,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
139,1,19,2,449,0.07,835.14,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles
139,2,3,1,999.99,0.07,929.9907,Surly Wednesday Frameset - 2016,Mountain Bikes
140,1,15,1,529.99,0.2,423.992,Electra Moto 1 - 2016,Cruisers Bicycles
140,2,21,1,269.99,0.2,215.992,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles
140,3,12,2,549.99,0.2,879.984,Electra Townie Original 21D - 2016,Cruisers Bicycles
140,4,3,1,999.99,0.05,949.9905,Surly Wednesday Frameset - 2016,Mountain Bikes
141,1,18,1,449,0.2,359.2,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles
142,1,16,2,599.99,0.1,1079.982,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles
142,2,11,2,1680.99,0.1,3025.782,Surly Straggler 650b - 2016,Cyclocross Bicycles
142,3,19,1,449,0.07,417.57,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles
143,1,6,1,469.99,0.2,375.992,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
144,1,8,2,1799.99,0.05,3419.981,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes
145,1,11,1,1680.99,0.2,1344.792,Surly Straggler 650b - 2016,Cyclocross Bicycles
145,2,9,2,2999.99,0.1,5399.982,Trek Conduit+ - 2016,Electric Bikes
146,1,3,2,999.99,0.2,1599.984,Surly Wednesday Frameset - 2016,Mountain Bikes
146,2,12,1,549.99,0.1,494.991,Electra Townie Original 21D - 2016,Cruisers Bicycles
146,3,20,2,599.99,0.1,1079.982,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles
146,4,6,2,469.99,0.05,892.981,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
146,5,2,1,749.99,0.07,697.4907,Ritchey Timberwolf Frameset - 2016,Mountain Bikes
147,1,26,2,599.99,0.2,959.984,Electra Townie Original 7D EQ - 2016,Comfort Bicycles
148,1,14,1,269.99,0.05,256.4905,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles
149,1,12,2,549.99,0.07,1022.9814,Electra Townie Original 21D - 2016,Cruisers Bicycles
149,2,21,2,269.99,0.07,502.1814,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles
150,1,7,1,3999.99,0.1,3599.991,Trek Slash 8 27.5 - 2016,Mountain Bikes
150,2,3,1,999.99,0.2,799.992,Surly Wednesday Frameset - 2016,Mountain Bikes
150,3,17,1,429,0.07,398.97,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles
150,4,25,2,499.99,0.07,929.9814,Electra Townie Original 7D - 2015/2016,Comfort Bicycles
151,1,17,1,429,0.1,386.1,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles
151,2,26,1,599.99,0.1,539.991,Electra Townie Original 7D EQ - 2016,Comfort Bicycles
152,1,6,2,469.99,0.2,751.984,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
152,2,22,2,269.99,0.2,431.984,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles
152,3,16,2,599.99,0.07,1115.9814,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles
153,1,16,1,599.99,0.07,557.9907,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles
153,2,8,1,1799.99,0.07,1673.9907,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes
153,3,15,2,529.99,0.05,1006.981,Electra Moto 1 - 2016,Cruisers Bicycles
154,1,12,1,549.99,0.1,494.991,Electra Townie Original 21D - 2016,Cruisers Bicycles
155,1,8,1,1799.99,0.1,1619.991,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes
156,1,18,2,449,0.2,718.4,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles
156,2,17,2,429,0.05,815.1,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles
156,3,6,1,469.99,0.07,437.0907,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
157,1,4,1,2899.99,0.1,2609.991,Trek Fuel EX 8 29 - 2016,Mountain Bikes
157,2,7,2,3999.99,0.07,7439.9814,Trek Slash 8 27.5 - 2016,Mountain Bikes
158,1,24,1,549.99,0.1,494.991,Electra Townie Original 21D - 2016,Comfort Bicycles
159,1,13,1,269.99,0.2,215.992,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
160,1,21,1,269.99,0.07,251.0907,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles
160,2,15,2,529.99,0.07,985.7814,Electra Moto 1 - 2016,Cruisers Bicycles
160,3,18,2,449,0.1,808.2,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles
160,4,11,1,1680.99,0.05,1596.9405,Surly Straggler 650b - 2016,Cyclocross Bicycles
161,1,24,2,549.99,0.07,1022.9814,Electra Townie Original 21D - 2016,Comfort Bicycles
161,2,22,1,269.99,0.05,256.4905,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles
161,3,7,2,3999.99,0.05,7599.981,Trek Slash 8 27.5 - 2016,Mountain Bikes
162,1,18,1,449,0.07,417.57,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles
162,2,21,2,269.99,0.07,502.1814,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles
162,3,3,2,999.99,0.1,1799.982,Surly Wednesday Frameset - 2016,Mountain Bikes
163,1,12,1,549.99,0.1,494.991,Electra Townie Original 21D - 2016,Cruisers Bicycles
163,2,18,1,449,0.2,359.2,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles
164,1,4,2,2899.99,0.05,5509.981,Trek Fuel EX 8 29 - 2016,Mountain Bikes
164,2,10,2,1549,0.05,2943.1,Surly Straggler - 2016,Cyclocross Bicycles
164,3,14,1,269.99,0.1,242.991,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles
165,1,4,2,2899.99,0.05,5509.981,Trek Fuel EX 8 29 - 2016,Mountain Bikes
165,2,23,1,299.99,0.2,239.992,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles
165,3,2,1,749.99,0.05,712.4905,Ritchey Timberwolf Frameset - 2016,Mountain Bikes
166,1,10,2,1549,0.1,2788.2,Surly Straggler - 2016,Cyclocross Bicycles
166,2,11,1,1680.99,0.2,1344.792,Surly Straggler 650b - 2016,Cyclocross Bicycles
167,1,12,1,549.99,0.05,522.4905,Electra Townie Original 21D - 2016,Cruisers Bicycles
167,2,10,1,1549,0.2,1239.2,Surly Straggler - 2016,Cyclocross Bicycles
167,3,13,2,269.99,0.05,512.981,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
167,4,7,2,3999.99,0.05,7599.981,Trek Slash 8 27.5 - 2016,Mountain Bikes
168,1,6,1,469.99,0.1,422.991,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
168,2,11,2,1680.99,0.07,3126.6414,Surly Straggler 650b - 2016,Cyclocross Bicycles
168,3,12,2,549.99,0.07,1022.9814,Electra Townie Original 21D - 2016,Cruisers Bicycles
168,4,22,2,269.99,0.2,431.984,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles
169,1,20,2,599.99,0.1,1079.982,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles
169,2,5,1,1320.99,0.05,1254.9405,Heller Shagamaw Frame - 2016,Mountain Bikes
169,3,10,1,1549,0.2,1239.2,Surly Straggler - 2016,Cyclocross Bicycles
169,4,11,1,1680.99,0.2,1344.792,Surly Straggler 650b - 2016,Cyclocross Bicycles
169,5,14,2,269.99,0.05,512.981,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles
170,1,12,2,549.99,0.1,989.982,Electra Townie Original 21D - 2016,Cruisers Bicycles
170,2,24,1,549.99,0.05,522.4905,Electra Townie Original 21D - 2016,Comfort Bicycles
170,3,7,1,3999.99,0.2,3199.992,Trek Slash 8 27.5 - 2016,Mountain Bikes
170,4,18,2,449,0.05,853.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles
171,1,8,1,1799.99,0.05,1709.9905,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes
172,1,23,1,299.99,0.07,278.9907,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles
172,2,16,1,599.99,0.2,479.992,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles
173,1,14,1,269.99,0.05,256.4905,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles
173,2,16,1,599.99,0.2,479.992,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles
173,3,20,2,599.99,0.05,1139.981,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles
174,1,22,2,269.99,0.2,431.984,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles
174,2,19,2,449,0.1,808.2,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles
175,1,5,1,1320.99,0.1,1188.891,Heller Shagamaw Frame - 2016,Mountain Bikes
175,2,2,2,749.99,0.2,1199.984,Ritchey Timberwolf Frameset - 2016,Mountain Bikes
175,3,21,2,269.99,0.1,485.982,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles
175,4,19,1,449,0.07,417.57,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles
176,1,2,2,749.99,0.07,1394.9814,Ritchey Timberwolf Frameset - 2016,Mountain Bikes
176,2,11,2,1680.99,0.2,2689.584,Surly Straggler 650b - 2016,Cyclocross Bicycles
176,3,16,2,599.99,0.05,1139.981,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles
177,1,20,2,599.99,0.1,1079.982,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles
178,1,10,2,1549,0.2,2478.4,Surly Straggler - 2016,Cyclocross Bicycles
178,2,12,1,549.99,0.05,522.4905,Electra Townie Original 21D - 2016,Cruisers Bicycles
178,3,3,1,999.99,0.1,899.991,Surly Wednesday Frameset - 2016,Mountain Bikes
178,4,18,1,449,0.07,417.57,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles
179,1,13,2,269.99,0.05,512.981,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
179,2,26,1,599.99,0.1,539.991,Electra Townie Original 7D EQ - 2016,Comfort Bicycles
179,3,18,1,449,0.2,359.2,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles
179,4,12,2,549.99,0.2,879.984,Electra Townie Original 21D - 2016,Cruisers Bicycles
179,5,20,2,599.99,0.1,1079.982,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles
180,1,16,1,599.99,0.07,557.9907,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles
181,1,10,1,1549,0.05,1471.55,Surly Straggler - 2016,Cyclocross Bicycles
181,2,11,1,1680.99,0.1,1512.891,Surly Straggler 650b - 2016,Cyclocross Bicycles
181,3,15,2,529.99,0.2,847.984,Electra Moto 1 - 2016,Cruisers Bicycles
181,4,24,2,549.99,0.05,1044.981,Electra Townie Original 21D - 2016,Comfort Bicycles
182,1,25,2,499.99,0.05,949.981,Electra Townie Original 7D - 2015/2016,Comfort Bicycles
182,2,24,2,549.99,0.07,1022.9814,Electra Townie Original 21D - 2016,Comfort Bicycles
183,1,11,2,1680.99,0.2,2689.584,Surly Straggler 650b - 2016,Cyclocross Bicycles
183,2,12,2,549.99,0.05,1044.981,Electra Townie Original 21D - 2016,Cruisers Bicycles
183,3,19,1,449,0.07,417.57,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles
183,4,17,1,429,0.07,398.97,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles
184,1,4,1,2899.99,0.2,2319.992,Trek Fuel EX 8 29 - 2016,Mountain Bikes
184,2,5,1,1320.99,0.1,1188.891,Heller Shagamaw Frame - 2016,Mountain Bikes
184,3,14,1,269.99,0.1,242.991,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles
185,1,20,1,599.99,0.1,539.991,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles
185,2,8,1,1799.99,0.05,1709.9905,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes
186,1,4,1,2899.99,0.1,2609.991,Trek Fuel EX 8 29 - 2016,Mountain Bikes
186,2,6,1,469.99,0.1,422.991,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
187,1,5,1,1320.99,0.05,1254.9405,Heller Shagamaw Frame - 2016,Mountain Bikes
188,1,7,2,3999.99,0.07,7439.9814,Trek Slash 8 27.5 - 2016,Mountain Bikes
189,1,16,2,599.99,0.2,959.984,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles
190,1,24,1,549.99,0.05,522.4905,Electra Townie Original 21D - 2016,Comfort Bicycles
190,2,15,1,529.99,0.2,423.992,Electra Moto 1 - 2016,Cruisers Bicycles
190,3,3,2,999.99,0.2,1599.984,Surly Wednesday Frameset - 2016,Mountain Bikes
191,1,25,1,499.99,0.05,474.9905,Electra Townie Original 7D - 2015/2016,Comfort Bicycles
191,2,12,2,549.99,0.2,879.984,Electra Townie Original 21D - 2016,Cruisers Bicycles
191,3,3,1,999.99,0.07,929.9907,Surly Wednesday Frameset - 2016,Mountain Bikes
191,4,8,2,1799.99,0.05,3419.981,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes
191,5,23,1,299.99,0.05,284.9905,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles
192,1,8,2,1799.99,0.1,3239.982,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes
192,2,25,1,499.99,0.07,464.9907,Electra Townie Original 7D - 2015/2016,Comfort Bicycles
192,3,2,1,749.99,0.05,712.4905,Ritchey Timberwolf Frameset - 2016,Mountain Bikes
192,4,24,2,549.99,0.07,1022.9814,Electra Townie Original 21D - 2016,Comfort Bicycles
192,5,10,2,1549,0.2,2478.4,Surly Straggler - 2016,Cyclocross Bicycles
